2020-05-19 18:09:48,725 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '682917839923142656';
2020-05-19 18:09:48,768 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '682917850257907712';
2020-05-19 18:09:48,858 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '682917872307363840';
2020-05-19 18:09:48,915 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '683354632226267136';
2020-05-19 18:09:48,959 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '683396470475825152';
2020-05-19 18:09:49,028 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '683400196854882304';
2020-05-19 18:09:49,061 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '684108047343202304';
2020-05-19 18:09:49,097 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '684448882974777344';
2020-05-19 18:09:49,138 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '684450160551387136';
2020-05-19 18:09:49,179 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '684460730106269696';
2020-05-19 18:09:49,221 ERROR   :qiaoku_video执行sql失败：update tb_video_comment_chk SET machine_chk_status = 3 where cid = '684460857126572032';
2020-05-19 18:12:49,373 INFO    :执行sql成功：select biz_id from tb_back_audit_task where type = '2' and status in (0,1);
2020-05-19 18:12:49,437 INFO    :执行sql成功：UPDATE `qiaoku_video`.`tb_video_comment_chk` SET `machine_chk_status`='3',`risk_label`='涉政', `reason`='涉政' where c_id = '676860884152004608';
2020-05-19 18:12:49,482 INFO    :执行sql成功：UPDATE `qiaoku_video`.`tb_video_comment_chk` SET `machine_chk_status`='3',`risk_label`='涉政', `reason`='涉政' where c_id = '676861140264595456';
2020-05-19 18:12:49,509 INFO    :执行sql成功：UPDATE `qiaoku_video`.`tb_video_comment_chk` SET `machine_chk_status`='3',`risk_label`='涉政', `reason`='涉政' where c_id = '676861159826829312';
2020-05-19 18:12:49,542 INFO    :执行sql成功：UPDATE `qiaoku_video`.`tb_video_comment_chk` SET `machine_chk_status`='3',`risk_label`='涉政', `reason`='涉政' where c_id = '676861200150867968';
2020-05-19 18:12:49,565 INFO    :执行sql成功：UPDATE `qiaoku_video`.`tb_video_comment_chk` SET `machine_chk_status`='3',`risk_label`='涉政', `reason`='涉政' where c_id = '677937626315128832';
2020-05-19 18:12:49,605 INFO    :执行sql成功：UPDATE `qiaoku_video`.`tb_video_comment_chk` SET `machine_chk_status`='3',`risk_label`='涉政', `reason`='涉政' where c_id = '677937638386335744';
2020-05-19 18:12:49,628 INFO    :执行sql成功：UPDATE `qiaoku_video`.`tb_video_comment_chk` SET `machine_chk_status`='3',`risk_label`='涉政', `reason`='涉政' where c_id = '677937655960469504';
2020-05-19 18:12:49,659 INFO    :执行sql成功：UPDATE `qiaoku_video`.`tb_video_comment_chk` SET `machine_chk_status`='3',`risk_label`='涉政', `reason`='涉政' where c_id = '677938336318521344';
2020-05-19 18:12:49,698 INFO    :执行sql成功：UPDATE `qiaoku_video`.`tb_video_comment_chk` SET `machine_chk_status`='3',`risk_label`='涉政', `reason`='涉政' where c_id = '677938350264582144';
2020-05-19 18:12:49,745 INFO    :执行sql成功：UPDATE `qiaoku_video`.`tb_video_comment_chk` SET `machine_chk_status`='3',`risk_label`='涉政', `reason`='涉政' where c_id = '677938365217275904';
2020-05-19 18:12:49,772 INFO    :执行sql成功：UPDATE `qiaoku_video`.`tb_video_comment_chk` SET `machine_chk_status`='3',`risk_label`='涉政', `reason`='涉政' where c_id = '677938632335720448';
2020-05-19 18:12:49,817 INFO    :执行sql成功：UPDATE `qiaoku_video`.`tb_video_comment_chk` SET `machine_chk_status`='3',`risk_label`='涉政', `reason`='涉政' where c_id = '677938645258371072';
2020-05-19 18:12:49,850 INFO    :执行sql成功：UPDATE `qiaoku_video`.`tb_video_comment_chk` SET `machine_chk_status`='3',`risk_label`='涉政', `reason`='涉政' where c_id = '678327093645545472';
2020-05-19 18:12:49,878 INFO    :执行sql成功：UPDATE `qiaoku_video`.`tb_video_comment_chk` SET `machine_chk_status`='3',`risk_label`='涉政', `reason`='涉政' where c_id = '678327108971532288';
2020-05-19 18:12:49,937 INFO    :执行sql成功：UPDATE `qiaoku_video`.`tb_video_comment_chk` SET `machine_chk_status`='3',`risk_label`='涉政', `reason`='涉政' where c_id = '678327119109165056';
2020-05-19 18:12:50,077 INFO    :执行sql成功：UPDATE `qiaoku_video`.`tb_video_comment_chk` SET `machine_chk_status`='3',`risk_label`='涉政', `reason`='涉政' where c_id = '678327656282066944';
2020-05-19 18:12:50,113 INFO    :执行sql成功：UPDATE `qiaoku_video`.`tb_video_comment_chk` SET `machine_chk_status`='3',`risk_label`='涉政', `reason`='涉政' where c_id = '678327668961447936';
2020-05-19 18:12:50,138 INFO    :执行sql成功：UPDATE `qiaoku_video`.`tb_video_comment_chk` SET `machine_chk_status`='3',`risk_label`='涉政', `reason`='涉政' where c_id = '678327683540848640';
2020-05-19 18:12:50,209 INFO    :执行sql成功：UPDATE `qiaoku_video`.`tb_video_comment_chk` SET `machine_chk_status`='3',`risk_label`='涉政', `reason`='涉政' where c_id = '678327699395317760';
2020-05-19 18:12:50,253 INFO    :执行sql成功：UPDATE `qiaoku_video`.`tb_video_comment_chk` SET `machine_chk_status`='3',`risk_label`='涉政', `reason`='涉政' where c_id = '679285241021743104';
2020-05-19 18:12:50,292 INFO    :执行sql成功：UPDATE `qiaoku_video`.`tb_video_comment_chk` SET `machine_chk_status`='3',`risk_label`='涉政', `reason`='涉政' where c_id = '679286622793252864';
2020-05-19 18:12:50,319 INFO    :执行sql成功：UPDATE `qiaoku_video`.`tb_video_comment_chk` SET `machine_chk_status`='3',`risk_label`='涉政', `reason`='涉政' where c_id = '679286676178354176';
2020-05-19 18:12:50,358 INFO    :执行sql成功：UPDATE `qiaoku_video`.`tb_video_comment_chk` SET `machine_chk_status`='3',`risk_label`='涉政', `reason`='涉政' where c_id = '679286904763727872';
2020-05-19 18:12:50,417 INFO    :执行sql成功：UPDATE `qiaoku_video`.`tb_video_comment_chk` SET `machine_chk_status`='3',`risk_label`='涉政', `reason`='涉政' where c_id = '679368840882266112';
2020-05-19 18:12:50,480 INFO    :执行sql成功：UPDATE `qiaoku_video`.`tb_video_comment_chk` SET `machine_chk_status`='3',`risk_label`='涉政', `reason`='涉政' where c_id = '679379533936472064';
2020-05-19 18:12:50,521 INFO    :执行sql成功：UPDATE `qiaoku_video`.`tb_video_comment_chk` SET `machine_chk_status`='3',`risk_label`='涉政', `reason`='涉政' where c_id = '679379826455621632';
2020-05-19 18:12:50,571 INFO    :执行sql成功：UPDATE `qiaoku_video`.`tb_video_comment_chk` SET `machine_chk_status`='3',`risk_label`='涉政', `reason`='涉政' where c_id = '680014167442993152';
2020-05-19 18:12:50,630 INFO    :执行sql成功：UPDATE `qiaoku_video`.`tb_video_comment_chk` SET `machine_chk_status`='3',`risk_label`='涉政', `reason`='涉政' where c_id = '680014199038685184';
2020-05-19 18:12:50,656 INFO    :执行sql成功：UPDATE `qiaoku_video`.`tb_video_comment_chk` SET `machine_chk_status`='3',`risk_label`='涉政', `reason`='涉政' where c_id = '680448060887371776';
